Dairy Name,Dairy Address,Average Milk Cows,Average Dry Cows,Average Bred Heifers,Average Heifers,Average Calves (4-6 mo.),Average Calves (0-3 mo.),Average Other/Unspecified Head,Average Steer,Total Manure Generated (tons),Average Milk Production (lb per cow per day),Total Dry Manure Generated N After Ammonia Losses (lbs),Total Dry Manure Generated N (lbs),Total Dry Manure Generated P (lbs),Total Dry Manure Generated K (lbs),Total Dry Manure Generated Salt (lbs),Total Process Wastewater Generated (gals),Total Process Wastewater Generated N (lbs),Total Process Wastewater Generated P (lbs),Total Process Wastewater Generated K (lbs),Total Process Wastewater Generated Salt (lbs),Applied N Dry Manure (lbs),Applied P Dry Manure (lbs),Applied K Dry Manure (lbs),Applied Salt Dry Manure (lbs),Applied Process Wastewater (gals),Applied Process Wastewater N (lbs),Applied Process Wastewater P (lbs),Applied Process Wastewater K (lbs),Applied Process Wastewater Salt (lbs),Applied to Removed Ratio N,Applied to Removed Ratio P,Applied to Removed Ratio K,Applied to Removed Ratio Salt,Total Exported N (lbs),Total Exported P (lbs),Total Exported K (lbs),Total Exported Salt (lbs),File Name,Average Milk Production (kg per cow),Average Milk Production (L per cow),Reported Annual Milk Production (L),Total Herd Size,Total Applied N (lbs),Total Applied P (lbs),Total Applied K (lbs),Total Applied Salt (lbs),Total Reported N (lbs),Total Reported P (lbs),Total Reported K (lbs),Total Reported Salt (lbs),Unaccounted For N (lbs),Unaccounted For P (lbs),Unaccounted For K (lbs),Unaccounted For Salt (lbs),Total Wastewater Generated (L),Estimated Total Wastewater Generated (L),Wastewater to Reported Milk Ratio,Wastewater to Estimated Milk Ratio,Wastewater Ratio Discrepancy,Calculated Manure Factor,Manure Factor Discrepancy,Nitrogen Discrepancy,USDA Nitrogen % Deviation,UCCE Nitrogen % Deviation,USDA N Estimate (lbs),UCCE N Estimate (lbs),Estimated Annual Milk Production (L),Estimated Wastewater Generation (L),Wastewater to Estimated Milk Ratio,City,Region,Sub-Region,Year,County,State,Zip,Latitude,Longitude,Template,Manure Factor Average,Manure Factor Standard Deviation,Wastewater Ratio Average,Wastewater Ratio Standard Deviation,USDA Nitrogen % Deviation Average,USDA Nitrogen % Deviation Standard Deviation,UCCE Nitrogen % Deviation Average,UCCE Nitrogen % Deviation Standard Deviation,Facility Count,CADDID,address
Friesian Farms Dairy,5593 Avenue 176 TuIare TuIare 93274,2608.0,292.0,773.0,1054.0,0.0,0.0,0.0,,90679.36,,,,186659.99,504596.43,,56232000.0,47946.46,13035.88,56195.18,,202488.0,75204.0,252000.0,,47946.46,47946.46,13035.88,56195.18,441314.58,1.0,1.24,0.62,2.8,,,,,Tulare_west_2023_generic_r5.csv,,,,4727.0,250434.46,88239.88,308195.18,441314.58,47946.46,199695.87,560791.61,0.0,-202488.0,111455.99,252596.43,-441314.58,212861175.12,,,,,25.41166132408685,1.9116613240868503,,,,2343154662.4,1083442.24063396,,,,,R5,,2023,,,,,,generic_r5,,,,,,,,,,,
Scheenstra Dairy,16800 Rd 96 Tipton TuIare 93272,3800.0,650.0,500.0,0.0,0.0,0.0,0.0,,112624.55,,,1440519.38,,727735.06,,66461639.0,218669.82,36636.8,272225.8,,172192.8,49707.6,128047.8,,92378.26,92378.26,17084.47,115531.73,446047.79,1.19,1.61,0.85,0.88,,,,,Tulare_west_2023_generic_r5.csv,,,,4950.0,264571.06,66792.07,243579.53,446047.79,218669.82,36636.8,999960.86,0.0,-45901.23999999999,-30155.270000000004,756381.3300000001,-446047.79,251584552.88699,,,,,24.30958873299752,0.809588732997522,,,,2910218372.0,1406649.29574,,,,Tipton,R5,,2023,Tulare,California,93272,36.092220012141,-119.354005995837,generic_r5,,,,,,,,,,,"16800 Road 96, Tipton, California, 93272"
Dixie Creek South,24116 28 RD Tulare Tulare 93274,1.0,0.0,1950.0,2315.0,1165.0,0.0,0.0,,42926.19,75.0,325236.14,464623.05,72763.82,194.79,470.85,76558021.0,141820.59,29953.38,344563.85,1662358.19,,,,,141820.59,141820.59,29953.38,344563.85,1662358.19,1.19,1.0,2.61,2.35,,,,,Tulare_west_2023_generic_r5.csv,34.0194,35.039981999999995,12789.59343,5431.0,141820.59,29953.38,344563.85,1662358.19,467056.73,102717.2,344758.64,1662829.04,325236.14,72763.82,194.78999999997905,470.85000000009313,289803498.27361,5115.837372,22659.320631243085,22659.320631243085,0.0,25.199704321881917,1.6997043218819137,-1108887513.4599998,-99.97067865113186,-37.11580240037122,1109212749.6,517198.5211145001,12789.59343,,,Tulare,R5,,2023,Tulare,California,93274,36.227920007067,-119.506237031662,generic_r5,,,,,,,,,,,"24116 Road 28, Tulare, California, 93274"
Adriano Nunes & Son Dairy-Farming,18675 32 RD Tulare Tulare 93274,790.0,144.0,295.0,300.0,140.0,109.0,0.0,,28885.28,65.0,,354358.56,57664.44,148697.14,405084.3,3874500.0,13440.94,1461.91,7616.32,89601.02,82225.3,29836.67,74837.51,47982.9,13440.94,13440.94,1461.91,7616.32,89601.02,0.8,1.09,0.68,0.28,,,,,Tulare_west_2023_generic_r5.csv,29.48348,30.3679844,10352749.561804,1778.0,95666.24,31298.58,82453.82999999999,137583.92,13440.94,59126.350000000006,156313.46000000002,494685.32,-82225.3,27827.770000000008,73859.63000000003,357101.4,14666571.045,4141099.8247216,1.4166836507966587,1.4166836507966587,0.0,24.4366195775302,0.9366195775301982,,,,746395635.2,358893.69582298,10352749.561804,,,Tulare,R5,,2023,Tulare,California,93274,36.127640007123,-119.501101020491,generic_r5,,,,,,,,,,,"18675 Road 32, Tulare, California, 93274"
Oakview Dairy,6775 232 AVE Tulare Tulare 93274,1347.0,64.0,193.0,0.0,0.0,0.0,0.0,,38300.43,75.0,,492087.28,83021.33,,648951.75,44832925.0,168165.96,29186.28,278411.85,1697643.91,,,,,168165.96,168165.96,29186.28,278411.85,1697643.91,0.91,0.79,1.6,2.28,,,,,Tulare_west_2023_generic_r5.csv,34.0194,35.039981999999995,18046116.32973,1604.0,168165.96,29186.28,278411.85,1697643.91,168165.96,112207.61,278411.85,2346595.66,0.0,83021.33,0.0,648951.7500000002,169711002.62425,7218446.531891999,9.404295058469746,9.404295058469746,0.0,25.85055082065999,2.35055082065999,,,,989683111.2,449846.37415564,18046116.32973,,,Tulare,R5,,2023,Tulare,California,93274,36.207687014811,-119.426317009808,generic_r5,,,,,,,,,,,"6775 Avenue 232, Tulare, California, 93274"
Rio Blanco Dairy,5041 Ave. 192 Tulare Tulare 93274,1950.0,360.0,350.0,370.0,440.0,395.0,0.0,,66549.53,75.0,591954.08,845648.68,136720.56,379848.74,1000939.5,20593783.0,127748.39,22916.13,129376.8,619509.43,91992.0,30123.2,115533.6,,127748.39,127748.39,22916.13,129376.8,619509.43,1.25,1.26,0.83,1.07,,,,,Tulare_west_2023_generic_r5.csv,34.0194,35.039981999999995,29543960.8233,3865.0,219740.39,53039.33,244910.4,619509.43,719702.47,159636.69,509225.54,1620448.9300000002,499962.08,106597.36,264315.14,1000939.5,77955912.10603,11817584.32932,2.6386411954807927,2.6386411954807927,0.0,24.876060228772445,1.3760602287724453,-1719047901.12,-99.96557685737451,-27.12236857745287,1719639855.1999998,812257.5726533,29543960.8233,,,Tulare,R5,,2023,Tulare,California,93274,36.137263982621,-119.459252021955,generic_r5,,,,,,,,,,,"5041 Avenue 192, Tulare, California, 93274"
DeIta View Farms 42 (Joseph AviIa Dairy),30297 Road 56 VisaIia TuIare 93291,0.0,0.0,0.0,400.0,0.0,0.0,0.0,,3787.22,,,37960.0,6424.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,Tulare_west_2023_generic_r5.csv,,,,400.0,0.0,0.0,0.0,0.0,0.0,6424.0,1.0,0.0,0.0,6424.0,1.0,0.0,,,,,,25.87931251264165,2.379312512641654,,,,97861764.8,44432.236592,,,,Visalia,R5,,2023,Tulare,California,93291,36.340327992262,-119.448799034324,generic_r5,,,,,,,,,,,"30297 Road 56, Visalia, California, 93291"
Coronado Dairy Farms LLC,5850 160 AVE Tipton Tulare 93272,4224.0,707.0,518.0,0.0,0.0,0.0,0.0,,125008.96,72.0,1125456.05,1607794.36,267563.84,814485.31,2151445.05,89115173.0,376118.77,77319.7,427704.86,3405153.86,,,,,376118.77,376118.77,77319.7,427704.86,3405153.86,1.26,1.23,1.31,2.36,,,,,Tulare_west_2023_generic_r5.csv,32.658624,33.63838272,60542865.79519681,5449.0,376118.77,77319.7,427704.86,3405153.86,1501574.82,344883.54000000004,1242190.17,5556598.91,1125456.05,267563.84,814485.3099999999,2151445.0500000003,337337467.02593,24217146.318078727,5.57187808332477,5.57187808332477,0.0,24.413369389277204,0.9133693892772036,-3229106070.35,-99.9651586568702,-27.608971927969115,3230231526.4,1554689.96638664,60542865.79519681,,,Tipton,R5,,2023,Tulare,California,93272,36.083462012971,-119.437055987975,generic_r5,,,,,,,,,,,"5850 Avenue 160, Tipton, California, 93272"
Curti Family Farms,19493 Road 30 Tulare Tulare 93274,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,14682.43,60.0,134414.91,192021.3,32373.83,110963.54,282510.0,,,,,,,,,,,,,,,,,,,,,,,Tulare_west_2023_generic_r5.csv,27.21552,28.0319856,6139004.8464,600.0,0.0,0.0,0.0,0.0,134414.91,32373.83,110963.54,282510.0,134414.91,32373.83,110963.54,282510.0,,2455601.93856,,,,24.470716666666668,0.970716666666668,-379259576.29,-99.9645711547579,-26.21538436203149,379393991.2,182172.0,6139004.8464,,,Tulare,R5,,2023,Tulare,California,93274,36.142596004597,-119.505171021216,generic_r5,,,,,,,,,,10974.0,"19493 Road 30, Tulare, California, 93274"
Aukeman Farms 42 (FormerIy GoIden VaIley Dairy),18183 SIDR TuIare TuIare 93274,0.0,0.0,0.0,65.0,125.0,0.0,0.0,,1038.18,,,12556.0,1495.59,1.0,,,,,,,56749.1,17762.53,79641.01,200275.73,,,,,,1.28,1.87,1.28,0.95,,,,,Tulare_west_2023_generic_r5.csv,,,,190.0,56749.1,17762.53,79641.01,200275.73,0.0,1495.59,1.0,0.0,-56749.1,-16266.94,-79640.01,-200275.73,,,,,,26.60336607482732,3.103366074827317,,,,26826571.200000003,11848.5837737,,,,93274,R5,,2023,,Tulare,California,36.207964,-119.340655,generic_r5,,,,,,,,,,,"93274, Tulare, California"
4 Star 44,20433 28 RD Tulare Tulare 93274,0.0,0.0,790.0,0.0,0.0,0.0,0.0,,7998.79,1.0,,74971.0,12687.4,1.0,,1788000.0,8449.91,1090.0,12998.07,61478.95,7212.24,2320.59,7753.87,231349.68,8449.91,8449.91,1090.0,12998.07,61478.95,1.23,0.98,1.17,2.85,,,,,Tulare_west_2023_generic_r5.csv,0.453592,0.46719976,0.0,790.0,15662.15,3410.59,20751.94,292828.63,8449.91,13777.4,12999.07,61478.95,-7212.24,10366.81,-7752.869999999999,-231349.68,6768313.08,0.0,,,,27.675112566519413,4.175112566519413,,,,206688733.6,87753.6672692,0.0,,,Tulare,R5,,2023,Tulare,California,93274,36.160086982958,-119.510842971276,generic_r5,,,,,,,,,,11028.0,"20433 Road 28, Tulare, California, 93274"
TONY COX DAIRY 42,27596 Road 68 Visalia Tulare 93277,590.0,50.0,0.0,0.0,0.0,0.0,0.0,,15556.14,66.0,,203377.93,34037.56,,289299.0,9635000.0,36464.91,2400.28,37178.29,194713.72,,,,,36464.91,36464.91,2400.28,37178.29,194713.72,1.3,0.52,1.17,1.59,,,,,Tulare_west_2023_generic_r5.csv,29.937072,30.83518416,7203099.019776,640.0,36464.91,2400.28,37178.29,194713.72,36464.91,36437.84,37178.29,484012.72,0.0,34037.56,0.0,289299.0,36472425.35,2881239.6079104003,5.0634352311228135,5.0634352311228135,0.0,24.30646875,0.8064687500000005,,,,401970657.6,194316.8,7203099.019776,,,Visalia,R5,,2023,Tulare,California,93277,36.290446993099,-119.419734030692,generic_r5,,,,,,,,,,,"27596 Road 68, Visalia, California, 93277"
Simoes Sandlin Family Farms,10254 Ave. 184 Tulare Tulare 93274,1113.0,116.0,319.0,389.0,0.0,0.0,0.0,,35343.33,60.0,,444558.71,,205837.36,550730.25,53707435.0,127858.77,35533.71,231799.69,1617171.64,,,,,127858.77,127858.77,35533.71,231799.69,1617171.64,1.32,1.52,1.96,2.76,,,,,Tulare_west_2023_generic_r5.csv,27.21552,28.0319856,12574728.260376,1937.0,127858.77,35533.71,231799.69,1617171.64,127858.77,35533.71,437637.05,2167901.89,0.0,0.0,205837.36,550730.2499999998,203304661.52335,5029891.304150401,16.167718086121962,16.167718086121962,0.0,23.75184472080701,0.2518447208070142,,,,913271647.2,451794.03876784,12574728.260376,,,Tulare,R5,,2023,Tulare,California,93274,36.12376899278,-119.343171966888,generic_r5,,,,,,,,,,,"10254 Avenue 184, Tulare, California, 93274"
Gregory O. Dias Dairy Farming Inc./d.b.a. Delta View Farms,4995 Ave 304 Visalia Tulare 93291,1800.0,300.0,750.0,600.0,200.0,0.0,0.0,,61117.44,60.0,,769148.9,126752.19,332890.61,916515.0,26116304.0,95450.33,33908.51,200429.6,1088779.58,68946.3,62888.2,133306.8,,76206.92,76206.92,27449.48,159872.9,878485.58,1.15,2.99,1.61,2.44,,,,,Tulare_west_2023_generic_r5.csv,27.21552,28.0319856,21486516.9624,3650.0,145153.22,90337.68,293179.69999999995,878485.58,95450.33,160660.7,533320.21,2005294.58,-49702.89,70323.02000000002,240140.51,1126809.0,98860918.32464,8594606.78496,4.601067660134965,4.601067660134965,0.0,23.342474530448865,-0.1575254695511354,,,,1579274649.6,794966.151022,21486516.9624,,,Visalia,R5,,2023,Tulare,California,93291,36.341275985512,-119.46442399149,generic_r5,,,,,,,,,,10198.0,"4995 Avenue 304, Visalia, California, 93291"
Riverview Dairy,9295 Avenue 88 PixIey TuIare 93256,2836.0,351.0,816.0,1052.0,519.0,337.0,0.0,,101181.76,,,,206571.58,552436.43,,107856092.0,234389.35,41300.17,213050.65,,163306.69,26942.59,92273.22,,234389.35,234389.35,41300.17,213050.65,1161169.28,1.21,0.9,0.94,0.75,,,,,Tulare_west_2023_generic_r5.csv,,,,5911.0,397696.04,68242.76,305323.87,1161169.28,234389.35,247871.75,765487.0800000001,0.0,-163306.69000000003,179628.99,460163.2100000001,-1161169.28,408279529.21772,,,,,25.455777491098296,1.955777491098296,,,,2614536678.4,1206830.39368736,,,,Pixley,R5,,2023,Tulare,California,93256,35.94614799877,-119.36236996174,generic_r5,,,,,,,,,,11040.0,"9295 Avenue 88, Pixley, California, 93256"
EIk Creek Dairy,18035 Road 96 TuIare TuIare 93274,1437.0,229.0,537.0,509.0,175.0,0.0,0.0,,53485.81,,,665016.89,110619.12,289360.39,,99216000.0,324982.01,37477.06,465423.58,,,,,,324982.01,324982.01,37477.06,465423.58,2448621.28,1.24,0.74,1.5,2.76,,,,,Tulare_west_2023_generic_r5.csv,,,,2887.0,324982.01,37477.06,465423.58,2448621.28,324982.01,148096.18,754783.97,0.0,0.0,110619.12,289360.39,-2448621.28,375573238.56,,,,,25.838247131764064,2.338247131764064,,,,1382073330.4,628500.90214658,,,,Tulare,R5,,2023,Tulare,California,93274,36.116828986498,-119.358222009315,generic_r5,,,,,,,,,,10142.0,"18035 Road 96, Tulare, California, 93274"
AC Enterprises,15499 Road 72 Tipton Tulare 93272,488.0,110.0,321.0,148.0,69.0,89.0,0.0,,20409.01,85.0,173288.25,247554.64,40525.86,98265.74,255069.3,58000000.0,107475.26,8319.97,124874.58,915363.05,,,,,107475.26,107475.26,8319.97,124874.58,915363.05,1.1,0.32,1.08,5.96,,,,,Tulare_west_2023_generic_r5.csv,38.55532,39.7119796,8667933.787292,1225.0,107475.26,8319.97,124874.58,915363.05,280763.51,48845.83,223140.32,1170432.35,173288.25,40525.86,98265.74,255069.30000000005,219553780.0,3467173.5149168,25.32942514188172,25.32942514188172,0.0,25.87172732634061,2.371727326340615,-527195530.15,-99.96714097535654,-27.649385039557195,527368818.4,239511.78589808,8667933.787292,,,Tipton,R5,,2023,Tulare,California,93272,36.069175981017,-119.415934011068,generic_r5,,,,,,,,,,,"15499 Road 72, Tipton, California, 93272"
Robert Vander Eyk Dairy,9441 Avenue 104 PixIey TuIare 93272,2671.0,249.0,1450.0,861.0,0.0,0.0,0.0,,97678.5,,,1189348.46,199901.21,524386.06,,80699196.0,245771.73,30069.37,477185.27,,23340.9,10645.34,14229.31,,245771.73,245771.73,30069.37,477185.27,2066839.12,1.24,0.85,2.01,1.9,,,,,Tulare_west_2023_generic_r5.csv,,,,5231.0,269112.63,40714.71,491414.58,2066839.12,245771.73,229970.58,1001571.33,0.0,-23340.899999999998,189255.87,510156.75000000006,-2066839.12,305479543.53036,,,,,25.940458339362056,2.4404583393620563,,,,2524012440.0,1143277.64691028,,,,Pixley,R5,,2023,Tulare,California,93256,35.978604692222,-119.362149794321,generic_r5,,,,,,,,,,,"9441 Avenue 104, Pixley, California, 93256"
Channel Islands Dairy Farms,13406 Road 24 Corcoran Tulare 93212,8754.0,1062.0,2725.0,1875.0,875.0,0.0,0.0,,276279.22,62.0,2452466.51,3503523.59,579895.37,1630460.75,4366027.8,178290180.0,624549.02,114781.43,909316.99,6656655.6,,,,,150877.26,150877.26,20716.99,235316.16,1646231.25,1.24,0.89,1.83,1.95,,,,,Tulare_west_2023_generic_r5.csv,28.122704,28.96638512,103781923.2633408,15291.0,150877.26,20716.99,235316.16,1646231.25,3077015.53,694676.8,2539777.74,11022683.4,2926138.27,673959.81,2304461.58,9376452.15,674901430.2738,41512769.30533633,6.503073069490874,6.503073069490874,0.0,23.80560887035093,0.3056088703509338,-7136602578.289999,-99.965647183071,-30.40087460371773,7139055044.799999,3523703.0581005,103781923.2633408,,,Corcoran,R5,,2023,Kings,California,93212,36.032446984217,-119.51443000674,generic_r5,,,,,,,,,,,"13406 Road 24, Corcoran, California, 93212"
Supreme Farms LLC,2785 N CoIpien TuIare TuIare 93274,250.0,50.0,0.0,0.0,0.0,0.0,0.0,,6877.73,,,89517.49,14764.13,46399.06,,5376000.0,22044.07,3910.08,49753.81,,42360.77,13504.64,24906.94,24545.6,22044.07,22044.07,3910.08,49753.81,120198.79,0.68,0.82,0.64,0.4,,,,,Tulare_west_2023_generic_r5.csv,,,,300.0,64404.84,17414.72,74660.75,144744.38999999998,22044.07,18674.21,96152.87,0.0,-42360.77,1259.489999999998,21492.119999999995,-144744.38999999998,20350364.16,,,,,22.925766666666664,-0.5742333333333356,,,,177720543.2,91086.0,,,,Tulare,R5,,2023,Tulare,California,93274,36.232703014385,-119.398207040223,generic_r5,,,,,,,,,,,"2785 N Colpien Rd, Tulare, California, 93274"
Airoso Dairy,18809 Road 64 TuIare TuIare 93274,0.0,115.0,150.0,135.0,70.0,0.0,0.0,,4293.01,,,51611.0,7600.4,1.0,,7536000.0,3442.12,10919.31,7655.94,,81819.6,25220.8,131114.4,,3442.12,3442.12,10919.31,7655.94,49937.82,0.74,1.0,0.61,1.59,,,,,Tulare_west_2023_generic_r5.csv,,,,470.0,85261.72,36140.11,138770.34,49937.82,3442.12,18519.71,7656.94,0.0,-81819.6,-17620.4,-131113.4,-49937.82,28526849.76,,,,,18.845112064285168,-4.654887935714832,,,,110931378.4,69166.1419552,,,,Tulare,R5,,2023,Tulare,California,93274,36.131855014773,-119.4294029751,generic_r5,,,,,,,,,,,"18809 Road 64, Tulare, California, 93274"
4 Star 43 Dairy,2393 224 AVE TuIare TuIare 93274,358.0,60.0,142.0,120.0,0.0,0.0,0.0,,12055.15,,,150386.51,24969.51,66208.24,,6439500.0,21776.21,4367.36,31513.61,,18491.23,6273.64,5587.38,8963.6,21776.21,21776.21,4367.36,31513.61,189184.61,1.31,1.41,0.91,1.17,,,,,Tulare_west_2023_generic_r5.csv,,,,680.0,40267.44,10641.0,37100.99,198148.21,21776.21,29336.87,97721.85,0.0,-18491.230000000003,18695.87,60620.86000000001,-198148.21,24376147.695,,,,,23.46027453710428,-0.0397254628957206,,,,311505076.0,156016.27496776,,,,Tulare,R5,,2023,Tulare,California,93274,36.193117003978,-119.520993036926,generic_r5,,,,,,,,,,,"2393 Avenue 224, Tulare, California, 93274"
Ron Verhoeven FamiIy Dairy,4975 Ave 120 Corcoran TuIare 93212,1880.0,205.0,295.0,470.0,435.0,0.0,0.0,,58537.5,,,742560.59,121825.52,351391.23,,23681628.0,65973.0,14148.41,134015.67,,,,,,65973.0,65973.0,14148.41,134015.67,720039.21,0.85,0.4,0.84,3.41,,,,,Tulare_west_2023_generic_r5.csv,,,,3285.0,65973.0,14148.41,134015.67,720039.21,65973.0,135973.93,485406.9,0.0,0.0,121825.52,351391.23,-720039.21,89644671.44748001,,,,,24.2097880213294,0.7097880213294019,,,,1512609000.0,734130.9942219,,,,Corcoran,R5,,2023,Kings,California,93212,36.00655599777,-119.460459016012,generic_r5,,,,,,,,,,,"4975 Avenue 120, Corcoran, California, 93212"
— Frank C. Lawrence Dairy,27476 Road 52 Visalia Tulare 93277,751.0,75.0,547.0,422.0,126.0,117.0,0.0,,31111.03,70.0,258953.35,369933.35,60887.12,143823.43,370854.6,,,,,,,,,,,,,,,,,,,,,,,Tulare_west_2023_generic_r5.csv,31.75144,32.7039832,9859923.894968,2038.0,0.0,0.0,0.0,0.0,258953.35,60887.12,143823.43,370854.6,258953.35,60887.12,143823.43,370854.6,,3943969.5579872,,,,25.70847987470186,2.2084798747018617,-803650061.85,-99.9677882266396,-29.52206577326394,803909015.2,367424.71646078,9859923.894968,,,Visalia,R5,,2023,Tulare,California,93277,36.27647779906,-119.456604844882,generic_r5,,,,,,,,,,,"27476 Road 52, Visalia, California, 93277"
Steve Pereira Dairy,5780 Avenue 296 VisaIia TuIare 93291,0.0,230.0,40.0,40.0,4.0,40.0,0.0,,,,,94352.79,,,,,14706.31,3378.01,,,,,,,13393.73,13393.73,3034.24,38779.22,135439.35,281.0,0.73,1.48,7.6,,,,,Tulare_west_2023_generic_r5.csv,,,,354.0,13393.73,3034.24,38779.22,135439.35,14706.31,3378.01,0.0,0.0,1312.58,343.77000000000044,-38779.22,-135439.35,,,,,,,,,,,,80348.22487368,,,,Visalia,R5,,2023,Tulare,California,93291,36.327733978584,-119.444391141615,generic_r5,,,,,,,,,,,"5780 Avenue 296, Visalia, California, 93291"
. S & S Dairy,5311 Avenue 272 VisaIia TuIare 93277,3200.0,600.0,1150.0,1400.0,400.0,0.0,0.0,,119513.73,,,1469702.68,,623341.53,,22105732.0,110283.02,13541.72,129559.13,,202914.6,67045.8,326881.8,,110283.02,110283.02,13541.72,129559.13,609465.7,1.18,1.49,1.13,0.82,,,,,Tulare_west_2023_generic_r5.csv,,,,6750.0,313197.62,80587.52,456440.93,609465.7,110283.02,13541.72,752900.66,0.0,-202914.6,-67045.8,296459.73000000004,-609465.7,83679258.97012,,,,,24.993940972682964,1.4939409726829638,,,,3088234783.2,1451822.213322,,,,Visalia,R5,,2023,Tulare,California,93277,36.281391981189,-119.442991967985,generic_r5,,,,,,,,,,,"5311 Avenue 272, Visalia, California, 93277"
Aukeman Farms,17297 Road 96 Tulare Tulare 93274,3140.0,415.0,1935.0,840.0,640.0,535.0,0.0,,119861.08,75.0,1033418.42,1476312.03,241521.79,611653.87,1573898.25,67189500.0,342397.61,52348.08,278308.56,1465621.75,65952.38,12228.96,44536.25,1457557.9,342397.61,342397.61,52348.08,278308.56,1465621.75,1.23,1.08,0.76,2.05,,,,,Tulare_west_2023_generic_r5.csv,34.0194,35.039981999999995,45467004.64365,7505.0,408349.99,64577.04,322844.81,2923179.65,1375816.03,293869.87,889962.4299999999,3039520.0,967466.04,229292.83,567117.6199999999,116340.3500000001,254339805.195,18186801.85746,5.593942402592857,5.593942402592857,0.0,25.42911469815416,1.9291146981541625,-3096176888.78,-99.96663389574812,-27.789745357331142,3097210307.2000003,1431124.1874355,45467004.64365,,,Tulare,R5,,2023,Tulare,California,93274,36.104061232448,-119.357825584886,generic_r5,,,,,,,,,,,"17297 Road 96, Tulare, California, 93274"
Curti Family Inc.,3235 Avenue 199 Tulare Tulare 93274,2600.0,300.0,1100.0,0.0,0.0,0.0,0.0,,86745.71,60.0,,,,,,49793291.0,,,182788.45,1350908.24,242246.8,81832.8,326498.6,4164103.52,144851.12,144851.12,21777.91,182788.45,1350908.24,1.27,1.49,1.34,3.53,,,,,Tulare_west_2023_generic_r5.csv,27.21552,28.0319856,29671856.7576,4000.0,387097.92,103610.71,509287.05,5515011.76,0.0,0.0,182788.45,1350908.24,-387097.92,-103610.71,-326498.6,-4164103.52,188488021.68431,11868742.70304,6.352417485165692,6.352417485165692,0.0,26.267161783498587,2.7671617834985867,,,,2241509146.4,1002686.650628,29671856.7576,,,Tulare,R5,,2023,Tulare,California,93274,36.149700002814,-119.501256001881,generic_r5,,,,,,,,,,,"3235 Avenue 199, Tulare, California, 93274"
Del Arco Dairy,4738 120 AVE Corcoran Tulare 93212,1759.0,171.0,235.0,0.0,0.0,0.0,0.0,,51114.47,75.0,459856.72,656938.17,110247.17,342643.04,867546.6,54021953.0,103689.71,20689.51,146105.82,950654.87,,,,,103689.71,103689.71,20689.51,146105.82,950654.87,1.32,1.24,1.79,2.34,,,,,Tulare_west_2023_generic_r5.csv,34.0194,35.039981999999995,24683915.3199,2165.0,103689.71,20689.51,146105.82,950654.87,563546.4299999999,130936.68,488748.86,1818201.47,459856.7199999999,110247.17,342643.04,867546.6,204495241.10573,9873566.12796,8.284554474259899,8.284554474259899,0.0,25.35470554210899,1.8547055421089915,-1320338048.0800002,-99.96518341539392,-24.87112760263513,1320797904.8000002,612090.5389978,24683915.3199,,,Corcoran,R5,,2023,Kings,California,93212,36.008092987355,-119.466172037398,generic_r5,,,,,,,,,,,"4738 Avenue 120, Corcoran, California, 93212"
2 Cattle,13902 Rd. 96 Tipton TuIare 93272,1833.0,219.0,560.0,496.0,284.0,0.0,0.0,,62917.47,,,783509.35,129920.93,,,65684536.0,229470.49,30814.55,409205.22,,57613.25,22696.13,54121.54,,229470.49,229470.49,30814.55,409205.22,2435645.24,1.23,1.22,2.07,2.76,,,,,Tulare_west_2023_generic_r5.csv,,,,3392.0,287083.74,53510.68,463326.76,2435645.24,229470.49,160735.47999999998,409205.22,0.0,-57613.25,107224.8,-54121.53999999998,-2435645.24,248642899.41976,,,,,25.442006853549987,1.9420068535499877,,,,1625787424.8,750844.9451869599,,,,Tipton,R5,,2023,Tulare,California,93272,36.041209692158,-119.357557431269,generic_r5,,,,,,,,,,,"13902 Road 96, Tipton, California, 93272"
Richard Westra Dairy,4070 Avenue 256 Tulare CA 93274,2174.0,321.0,0.0,156.0,0.0,0.0,0.0,,64797.64,,,914595.1,160457.65,259306.95,1578794.07,,,,,,,,,,,,,,,,,,,,,,,Tulare_west_2023_innovative_ag.csv,,,,2651.0,0.0,0.0,0.0,0.0,0.0,160457.65,259306.95,1578794.07,0.0,160457.65,259306.95,1578794.07,,11572706.2471136,,,,25.390196249322035,1.8901962493220343,,,,1674371017.6,774860.47227088,28931765.617784,,,Tulare,R5,,2023,Tulare,California,93274,36.252817989445,-119.48800597316,innovative_ag,,,,,,,,,,,"4070 Avenue 256, Tulare, California, 93274"
Williams Family Heifer Ranch,5339 Avenue 120 Corcoran CA 93212,989.0,214.0,0.0,390.0,0.0,87.0,0.0,,35748.83,,,489673.05,84818.7,157793.15,839270.34,,,,,,,,,,,,,,,,,,,,,,,Tulare_west_2023_innovative_ag.csv,,,,1680.0,0.0,0.0,0.0,0.0,0.0,84818.7,157793.15,839270.34,0.0,84818.7,157793.15,839270.34,,5579946.13838784,,,,26.3577526025894,2.8577526025893967,,,,923749767.2,411797.61902514,13949865.3459696,,,Corcoran,R5,,2023,Kings,California,93212,36.007363267754,-119.449927554433,innovative_ag,,,,,,,,,,,"5339 Avenue 120, Corcoran, California, 93212"
